	000	001	002	003	004	005	006
YKR018C	-0.0126096	-0.00615409	-0.00158062	-0.0172592	-0.00860483	-0.0117599	0.0157551
YKR019C	-0.00299392	-0.00506362	-0.000381441	0.00147173	0.00317938	0.00762903	0.00320786
YKR020W	-0.00295546	-0.00183874	0.000232085	-0.00240374	0.00347632	-0.000971943	0.00189688
YKR021W	-0.00481025	-0.00364509	-0.00291408	-0.000490559	-0.00187106	0.00355421	-0.00184309
YKR022C	-0.00319682	-0.00241789	0.000585263	-0.0026623	0.00214104	-0.00255798	0.00311314
YKR023W	-0.00324233	-0.00431238	0.000155697	0.000721338	0.00296827	0.00337522	0.00164762
YKR024C	-0.00429941	0.00230638	-0.00107466	-0.0100302	0.00493357	0.0029711	0.00471717
YKR025W	-0.00765536	0.00509647	0.00322495	0.0131955	-0.00889356	0.00233345	-0.00271873
YKR026C	-0.00671937	0.00789564	0.00214813	-0.0043398	-0.00131646	0.0045357	-0.00666556
YKR027W	-0.00554361	-0.000870522	-0.00305148	0.00178029	-0.00431487	0.00287019	-0.00211364
YKR028W	-0.00444697	0.00310133	0.000695799	-0.00332937	-3.86117e-05	0.00127383	-0.00353725
YKR029C	-0.0037313	-0.00213729	0.00199335	0.00297381	-0.000791024	0.00396008	-0.00195515
YKR030W	-0.00662313	0.00284295	0.0051325	-0.00279701	9.66083e-05	0.00189562	-0.00702378
YKR031C	-0.0172012	-0.0149355	-0.00609263	0.0109942	-0.0167607	0.0242804	0.00259093
YKR032W	-0.00144684	-0.00137217	-0.000881428	-0.00123999	-0.000179764	0.000129379	-0.00146067
YKR033C	-0.00152528	-0.00213601	-0.00118489	0.00102777	-0.00100979	0.00375895	-0.00276701
YKR034W	-0.00208599	-0.00103265	0.000360121	-0.00150975	-0.000284432	0.00117569	-0.000276406
YKR035C	-0.00537849	-0.00406317	0.00427785	-0.000408711	0.00199066	0.00799048	0.0070359
YKR036C	-0.00353566	0.00206725	0.00239797	-0.00315914	0.00133381	0.00181788	-0.00375152
YKR037C	-0.00546498	-0.0139389	0.00780906	-0.00639311	-0.017268	-0.015894	-0.0160416
YKR038C	-0.00456227	-0.000300446	-0.00204733	-0.00852089	0.0101424	-0.00474809	0.00641566
YKR039W	-0.00446027	-0.00165169	-0.00493296	-0.000446084	-0.00115011	0.00218378	-0.00244356
YKR040C	-0.00208759	-0.000682171	-0.00110361	-0.00167396	0.00012221	0.000664033	0.000991423
YKR041W	-0.00182065	-0.00116257	-0.000976231	-0.00141269	0.00305465	0.00215659	0.0011879
YKR042W	-0.0149449	0.00830565	-0.00453489	-0.0270723	0.03985	-0.0269955	0.0149941
YKR043C	-0.00781696	0.0034704	-0.0103174	-0.00172035	0.011646	-0.00674588	-0.00990563
YKR044W	-0.00342603	0.000147002	-0.00110884	-0.00519057	0.00337227	-0.00250587	0.00226852
YKR045C	-0.0042446	-0.00108772	-0.0034483	0.00306868	-0.00218468	0.00721203	-0.0107901
YKR046C	-0.00887527	-0.00724984	0.000778565	-0.0147449	-0.00764189	-0.0149448	-0.00118935
YKR047W	-0.00520712	-0.00181804	-0.00165942	0.00227591	0.0119894	-0.00495948	-0.00456645
YKR048C	-0.00245191	-0.00404619	-0.000556096	-0.00238048	0.0046786	-0.00227527	0.00211459
YKR049C	-0.00660751	-0.0132485	-0.00186674	0.00683838	0.0119498	0.016223	-0.00366218
YKR050W	-0.0070796	-0.00070645	-0.000981842	-0.0112579	0.00294907	0.00625914	0.00592885
YKR051W	-0.00522321	-0.00407035	0.00242162	0.0071469	-0.00212614	0.00572013	0.00162071
YKR052C	-0.00373418	-0.000573886	0.00237172	-0.00474304	-0.000653109	0.00372497	-0.00216507
YKR053C	-0.00345144	-0.00421833	0.00272532	0.00323154	0.00222437	0.00759007	0.00145823
YKR054C	-0.00565481	-0.00116031	-0.00120226	-0.00328176	-0.000643307	0.00244214	-0.000361447
YKR055W	-0.00518697	-0.00298037	0.000753969	0.00390425	-0.00468576	0.00993089	-0.004401
YKR056W	-0.00566851	0.00818913	0.0034722	-0.00582831	0.000867118	0.00745321	-0.0143012
YKR057W	-0.0399667	0.0364531	-0.00316885	0.0555845	-0.0438501	0.0200173	-0.0346683
YKR058W	-0.00370699	-0.00916819	0.00415064	-0.00263593	-0.000296994	0.00335505	-0.00155987
YKR059W	-0.0501727	0.0490358	0.0270432	0.0422377	0.00586498	0.0339755	-0.0616479
YKR060W	-0.00435219	0.00380976	0.00335879	-0.00303062	0.00383257	7.71352e-07	-0.00547314
YKR061W	-0.00501251	-0.00726742	0.00362092	-0.00373472	-0.00972375	-0.014058	-0.0103095
YKR062W	-0.00630804	-0.00433508	-0.00121166	-0.00628686	0.00288506	-0.00171873	0.00744793
YKR063C	-0.00704884	-0.00752137	0.0040316	-0.0126102	-0.0128152	-0.0161594	-0.00427235
YKR064W	-0.00390608	-0.00319548	-0.00219742	-0.0037112	0.00246693	0.00232788	0.00417986
YKR065C	-0.0126463	-0.00270232	-0.00741367	0.000662358	0.0118902	-0.00489973	-0.00196446
YKR066C	-0.00732095	-0.00729903	-0.00692182	-0.00444952	0.0254631	-0.0188834	0.00336673
YKR067W	-0.00869286	-0.017461	0.00104743	-0.00119635	-0.00487638	-0.010761	-0.00387837
YKR068C	-0.00533026	-0.000580554	-0.00154226	-0.00969127	0.0015789	-0.00617488	0.00670501
YKR069W	-0.0024301	-0.00284105	-0.00136229	-0.000509299	0.00272774	0.00210221	0.000730932
YKR070W	-0.00751493	-0.000137126	-0.00586703	-0.0110657	0.000147942	-0.00610985	0.00791264
YKR071C	-0.00780739	-0.00199331	-0.000283739	-0.00145998	0.00182098	0.00731721	-0.00493772
YKR072C	-0.00578984	-0.000526133	-0.00493788	-0.011659	0.00110938	0.00346704	0.00362557
YKR073C	-0.0033568	-0.00146628	-0.00354332	0.00110664	-0.000900803	0.00483079	-0.00501207
YKR074W	-0.00832319	-0.00271588	0.00203022	-0.0015161	0.00161474	0.00408183	-0.00201918
YKR075C	-0.00539312	-0.00342732	-0.00452701	-0.00664082	0.00091705	0.0100898	0.00971001
YKR076W	-0.00317418	-0.0102962	0.00509849	-0.00466827	-0.00468843	-0.0017612	-0.0034969
YKR077W	-0.00674445	0.00114369	-0.00483148	-0.0166607	-0.000452919	0.00759479	0.0184601
YKR078W	-0.00468562	0.00140965	0.00353141	-0.00383471	-0.000170359	0.000179942	-0.00271527
YKR079C	-0.00626446	0.00289066	0.00680508	-0.00258206	0.00491726	0.00781021	0.00229724
YKR080W	-0.00737945	0.00677008	0.0134711	0.00173373	0.0112591	-0.00723448	-0.00477452
YKR081C	-0.0090894	0.00954223	0.0147187	-0.00600017	0.00929642	0.0090693	0.000969732
YKR082W	-0.00648589	0.00454792	-0.000309906	-0.00687372	1.24563e-05	0.00118548	-0.00462248
YKR083C	-0.00716242	-0.000614939	0.00780732	0.00188354	0.00722141	0.00967161	-0.00368011
YKR084C	-0.00369954	0.00181142	0.00218653	-0.00136897	0.00178616	2.71897e-06	-0.00257579
YKR085C	-0.0057024	-0.00427139	-0.00486402	0.000384241	0.00683397	-0.00335089	0.00197288
YKR086W	-0.00528896	-0.00548163	-0.0019973	-0.00579914	-0.00184595	-0.00350586	0.00261113
YKR087C	-0.00652183	-0.00325918	-0.00310214	-0.00523242	0.00440515	0.00509583	0.000796521
YKR088C	-0.00878872	0.0020088	-0.00439614	-0.00758397	0.00145948	-0.00739071	0.00699102
YKR089C	-0.0118277	-0.005858	-0.0088816	-0.00420784	-0.00493713	0.00817987	0.00675938
YKR090W	-0.00515329	-0.000496901	-0.00064511	-0.00281779	0.00733619	-0.00742906	-0.000204061
YKR091W	-0.00459347	-0.00629097	-0.00265227	-0.00148646	0.00276935	0.00747816	-0.000821178
YKR092C	-0.0102844	0.00726838	-0.00748635	-0.0174071	0.0140397	-0.00978107	0.00426268
YKR093W	-0.00914578	-0.00143541	0.0030225	-0.00390747	0.0251075	-0.00234479	0.0146759
YKR094C	-0.0168309	0.0105082	-0.0193919	-0.0210086	0.00147851	-0.00450333	0.0106812
YKR095W	-0.0168756	0.00331908	-0.0209957	-0.0132229	-0.0245368	0.0129092	0.00574611
YKR096W	-0.00427972	-0.00553703	-0.00236692	-0.00453325	-0.0019468	-0.00128503	0.000866703
YKR097W	-0.0137216	-0.077057	0.0825299	-0.0774346	-0.130447	-0.126616	-0.0815886
YKR098C	-0.00236444	-0.00199159	0.000987487	-0.00122229	0.000865079	0.00132811	-0.00210779
YKR099W	-0.0040792	0.00421477	0.0116579	1.39388e-05	0.0081879	0.0024146	-0.0074078
YKR100C	-0.00452843	5.94765e-06	0.00110427	-0.00233791	0.00150951	0.00175307	-0.00152893
YKR101W	-0.00244912	-0.00138821	0.0053808	0.00100348	0.00348799	0.00288882	-0.00263503
YKR102W	-0.00191808	-0.00146857	-0.000166414	-0.00101359	0.000266499	-0.000926837	-0.00143057
YKR103W	-0.00364696	-0.000635755	0.00520675	0.000880018	-0.000392273	0.00164821	-0.000599818
YKR104W	-0.00301573	0.00015231	-0.00165818	-0.00190226	-0.00036438	0.000361861	-0.00367072
YKR105C	-0.00229493	-0.00140858	0.00200956	0.000144876	0.000230095	0.00198173	-0.00153044
YKR106W	-0.0047834	7.11122e-05	-0.000352856	-0.00234036	0.000555468	0.00149343	-0.00108953
YLL001w	-0.00482281	-0.00602082	0.0109458	9.19099e-05	-0.000704144	0.00140308	-0.00128218
YLL002W	-0.00288161	0.000402196	-0.000474127	-0.00112298	0.00039779	0.00096698	-0.00283635
YLL003w	-0.00436881	-0.00151176	-0.00371327	-0.00035604	-0.00256184	0.000865881	-0.00606382
YLL004w	-0.00300182	0.00149459	-0.00400035	-0.0036363	-0.000366054	-0.000971924	0.00034146
YLL005C	-0.00555265	-0.000248412	-0.00295036	-0.00312367	-0.00404588	-0.0030732	-0.00713018
YLL006w	-0.00617233	-0.00612126	-0.0024971	-0.00688198	0.00113915	0.00193562	0.000757639
YLL007C	-0.00454963	-0.00630665	-0.00712873	0.00270202	0.00764904	-0.00336254	-0.0025697
YLL008w	-0.0075489	0.00777294	-0.00978594	-0.0184355	0.00205352	0.00363994	-0.00168276
YLL009c	-0.0114466	-0.016856	-0.012796	0.0116555	0.0167514	-0.0136839	-0.00800096
YLL010C	-0.00453658	-0.00174613	-0.00325208	-0.00875095	0.000814068	0.00163355	0.00244648
YLL011w	-0.00838409	-0.00125229	-0.0152202	0.0113753	0.0254107	-0.0387705	-0.0179062
YLL012W	-0.00431656	0.00234802	-0.00628288	-0.00919893	0.00074503	0.00116262	0.00145659
YLL013C	-0.00565231	-0.00670805	-0.019829	0.0133406	0.0236877	-0.040017	-0.0185728
YLL014W	-0.00933464	-0.00457563	-0.00800254	-0.00720797	0.00621565	-0.00283079	0.00389192
YLL015W	-0.006762	-0.00280005	0.00238127	0.00120365	-0.0101958	-0.000115656	-0.000845834
YLL016w	-0.00412534	-0.00603378	0.000385332	-0.00518773	0.00317252	0.00241248	0.00281623
YLL017W	-0.00418353	-0.00305978	0.00312952	-0.000732508	-0.00498345	0.000629289	-0.00382403
YLL018c	-0.00668232	-0.00375995	-0.00423164	-0.0122468	0.00367211	0.0109952	0.0146471
YLL019c	-0.00529339	-0.00766503	0.0141004	-0.00327131	-0.00453893	-0.000105566	-0.00358535
YLL020C	-0.00698723	-0.0102595	0.00253061	-0.00767765	-0.00587154	-0.00121104	-0.00651993
YLL021w	-0.00532408	0.00373196	0.00483945	0.000410623	-0.0012315	0.00430073	-0.00596866
YLL022C	-0.00346587	-0.00156869	-0.000323709	-0.00310065	0.00612354	-0.00165274	-0.00187147
YLL023C	-0.0103633	-0.020904	0.0222782	0.00387271	0.00658471	0.0217878	0.00693286
YLL024c	-0.0434458	-0.00838901	-0.0330464	-0.0340172	0.0077086	0.0306975	0.0065624
YLL025W	-0.0115233	-0.00101052	0.00283779	0.00437158	-0.015951	0.0166186	-0.0142129
YLL026w	-0.0227357	-0.0676992	0.00750444	0.00147408	-0.0115233	-0.00344093	0.00211618
YLL027W	-0.00653491	-0.00727705	-0.000419879	-0.00494204	-0.00158203	-0.00298308	-0.00182812
YLL028W	-0.00625056	-0.00780183	-0.000782459	-0.00140283	0.00977499	-0.0103234	0.000925213
YLL029W	-0.00655089	-0.00601681	-0.000508706	-0.00689546	0.00206141	-0.000204125	0.00411505
YLL030C	-0.00267417	-0.00317743	-0.00189864	-0.00312437	0.000327756	-0.000154787	0.00162558
YLL031C	-0.008882	0.00303519	0.000709632	-0.000913354	0.00584694	-0.0130436	0.00661485
YLL032C	-0.00548863	-0.00432879	-0.00278933	-0.0106678	0.00170718	0.00389195	0.0132933
YLL033W	-0.00421362	-0.0013554	-2.77046e-05	-0.00312074	0.000192724	9.24085e-05	0.00323566
YLL034C	-0.00783116	0.00136594	-0.0119735	-0.00847974	0.00512225	-0.00183273	-0.00843446
YLL035W	-0.00685327	0.00279534	-0.00148457	-0.00985141	0.00174448	0.00470802	0.00410652
YLL036c	-0.005042	-0.00496323	-0.00445113	-0.0039575	0.00396799	0.00362711	-0.00426005
YLL037W	-0.00728567	-0.00133711	-0.00294094	-0.000632853	-0.000790587	0.00145709	-0.000284413
YLL038C	-0.00344195	-0.00345906	-0.00511043	-0.000713311	0.00577038	-0.00476342	-0.00217343
YLL039c	-0.0386474	-0.0186121	-0.0286646	0.0644411	-0.0257478	0.0288082	0.0078163
YLL040C	-0.00399941	-0.00255494	0.000800264	-0.00623236	0.00613045	-0.000855847	0.0109294
YLL041c	-0.0191802	-0.0581844	0.00110199	0.0383346	-0.00681747	-0.0339523	0.00576673
YLL042C	-0.00285788	-0.000523282	0.00177468	-0.00238335	-0.000104796	-0.00206461	0.00283443
YLL043w	-0.00550151	-0.00158555	-0.00680874	0.00987598	0.0104443	-0.00838172	-0.00965896
YLL044W	-0.0323208	0.0377849	-0.00907318	-0.0395473	-0.00239392	0.0138323	-0.00307009
YLL045c	-0.0595645	0.0427747	-0.0562064	0.145759	-0.0830585	-0.0523338	0.0163539
YLL046c	-0.00245015	-0.000997442	0.000705957	-0.00123943	0.00132222	0.00109513	-0.00159214
YLL047W	-0.00560751	0.000982111	-0.00588621	0.00807491	-0.00536336	0.0046592	-0.00446066
YLL048C	-0.00562521	0.00078484	0.00228705	-0.00748517	0.00166472	0.00286966	0.00155061
YLL049W	-0.00802466	-4.12333e-05	-0.00212098	0.017453	-0.00602934	-0.00428451	0.000410711
YLL050c	-0.017478	0.00659515	-0.000159195	-0.00871735	-0.0111648	0.00738281	-0.00885628
YLL051C	-0.0100625	-0.00690109	-0.00462466	0.0110674	0.00948111	0.00978221	-0.010918
YLL052C	-0.0120201	1.64041e-05	-0.00704243	-0.0146492	-0.00841359	0.00468819	0.0101076
YLL053C	-0.00363931	-0.00359554	-0.0019274	0.00380484	0.0010823	0.00718136	-0.00173006
YLL054C	-0.00297125	-0.000708438	-0.00127445	-0.00431664	0.00128706	-0.000877395	0.00368872
YLL055W	-0.00434174	-0.0121924	0.00417785	0.00232011	0.00568377	0.0122578	0.00398154
YLL056C	-0.00273289	-0.00297144	0.000205678	-0.00319564	-0.000746991	-4.71349e-05	0.00220304
YLL057C	-0.00372554	-0.00418996	-0.00203679	0.00292932	0.00271763	0.00722125	0.000631595
YLL058W	-0.00526858	-0.00175548	-0.00220119	-0.00508223	0.000363828	0.00010844	0.0044011
YLL059C	-0.00374171	-0.00262365	-0.00354969	0.00194145	-0.000217278	0.00635371	-0.00126064
YLL060C	-0.00347214	-0.00369437	-0.00103789	-0.00617586	0.000768252	0.000170297	0.00824421
YLL061W	-0.0055814	0.000806442	-0.00314845	-5.59705e-05	-0.00839861	0.022353	-0.0222717
YLL062C	-0.00230069	-0.000798219	-0.00115668	-0.00238671	0.000274113	-0.000261708	0.000698583
YLL063C	-0.00254218	-0.00136176	0.000243887	0.00313511	-0.000601716	0.00194863	-0.00263868
YLL064C	-0.00985799	0.00301548	0.00380858	-0.00888515	-0.0091353	0.0015901	-0.00993125
YLL065W	-0.00486717	-0.00125955	0.00181828	0.00686404	-0.00471336	-0.00249385	-0.00178767
YLL066C	-0.0199081	0.00817511	-0.00629042	-0.0213766	0.000724326	0.00374068	-0.0154632
YLL067C	-0.0307142	0.00252171	-0.0286549	0.0327615	-0.0134012	0.0115539	-0.0363616
YLR001C	-0.00639588	-0.00345349	0.00459348	-0.00719548	-0.00514126	0.0016532	-0.00538626
YLR002C	-0.00391222	0.0019944	0.00104111	0.00450338	0.00207493	0.00226903	-0.00805719
YLR003C	-0.00779776	0.0119244	0.016423	-0.00845557	0.0101798	0.00612334	-0.0109284
YLR004C	-0.00367039	-0.00052425	0.00234507	0.00406155	0.00268914	0.0077711	-0.00265349
YLR005w	-0.00347806	0.000421485	0.0065844	-0.00342018	0.00163931	0.000878919	-0.00255083
YLR006c	-0.00677716	-0.00379755	0.000155664	0.00606876	-0.00104884	0.0118306	-0.00263866
YLR007W	-0.00545349	-0.000320604	0.000802841	-0.00346518	0.00013734	0.00350083	0.000116937
YLR008C	-0.00827484	-0.000406349	-0.00681461	0.00912737	0.00362663	0.00408308	-0.00693616
YLR009W	-0.0108231	0.0128929	-0.00815627	-0.0160283	-0.000963502	0.0014229	0.00329277
YLR010C	-0.00265604	-0.00257089	-0.00255893	0.00259061	0.000652469	0.00154141	-0.000211482
YLR011W	-0.0029823	-0.00290702	-0.00145236	-0.00116774	0.0017509	0.000899163	0.00273965
YLR012C	-0.00176071	-0.00290739	-0.00125026	0.000153937	-0.000891396	0.00131478	-0.00144913
YLR013W	-0.000948262	-0.00114333	-0.0010791	-0.000370685	0.00111397	0.00025334	-0.000361958
YLR014c	-0.00489894	-0.00808723	0.00637288	-0.00942546	-0.0142605	-0.00778027	-0.01052
YLR015W	-0.00372307	-2.75662e-05	-0.000898416	-0.00437365	0.000310658	-0.000570502	0.00357008
YLR016C	-0.00734254	-0.00102178	-0.00333284	0.000699351	0.0100379	0.000697222	-0.00200178
YLR017W	-0.0103554	0.00975938	-0.00659229	-0.0168361	0.000474831	-0.00138279	0.00485606
YLR018C	-0.0077599	0.000198228	-0.00420195	-0.0032903	0.00727317	0.00487239	0.000465135
YLR019W	-0.00724292	0.000973603	-0.00752651	-0.0111799	-0.00352826	-0.000185573	0.000857835
YLR020C	-0.0113233	0.001953	0.00694896	0.0160227	-0.00703614	0.00292014	-0.00107618
YLR021W	-0.00633539	0.00540602	0.00538211	-0.00156383	0.000312408	0.00115095	-0.00104714
YLR022C	-0.00726716	0.00414907	0.0085937	0.0109539	-9.86666e-05	0.0023212	-0.00184874
YLR023C	-0.0077337	0.00443721	0.0224522	-0.0109579	0.00842333	-0.00809623	-0.00969888
YLR024C	-0.0142453	-0.00292485	-0.00315382	0.00522926	-0.0132152	0.014316	0.0018234
YLR025w	-0.0073977	-0.00576695	0.00764062	-0.0050114	-0.00132967	0.00747749	-0.00985675
YLR026c	-0.00401019	-0.00156877	0.00120559	-0.00351756	0.00382357	0.00724504	0.00723961
YLR027c	-0.0216609	0.0209025	0.0514176	-0.020338	0.0189404	-0.00837004	-0.0221098
YLR028C	-0.0129348	-0.00125761	0.0227657	-0.00228294	0.0184806	0.00183783	0.0405277
YLR029c	-0.0401276	0.0501148	-0.00893727	-0.0232135	-0.00730483	0.0104823	-0.00835913
YLR030W	-0.00411039	-0.000758167	-0.000988896	-0.00595735	0.00208067	0.00273688	0.00762647
YLR031W	-0.00672281	-0.00377976	-0.000360894	-0.00733863	0.00411946	0.007635	0.00689926
YLR032w	-0.0100378	0.00314307	-0.0161565	-0.0202007	0.00122044	0.00661829	0.019389
YLR033W	-0.00522041	0.000121984	-0.00323552	-0.00329571	0.00190266	-0.00284985	0.00128271
YLR034C	-0.00922443	-0.0042177	0.00438134	0.00296248	0.0124048	-0.00437528	-0.000166591
YLR035C	-0.0033092	-0.00353743	-0.000431038	-0.00351136	0.00136397	-0.00104768	0.00362302
YLR036C	-0.00603882	-0.00130372	0.00128765	0.00362373	0.00623791	-0.00349676	-0.00522622
YLR037C	-0.0113534	-0.00381483	-0.00360929	-0.0155499	-0.00600161	0.00539729	0.0190599
YLR038c	-0.0154144	-0.0266823	0.00405695	-0.000412995	0.0073584	-0.00349258	-0.0186116
YLR039c	-0.00365368	-0.00150904	-0.00300777	-0.00318384	0.000913476	-0.00268348	0.0016759
YLR040C	-0.0057925	0.000881204	-0.00428025	-0.00519808	0.00614507	0.00297374	0.00114711
YLR041W	-0.00319534	-0.000347201	-0.0034462	-0.00320566	0.000763017	0.000834509	0.00100261
YLR042C	-0.00469789	0.00182068	-0.00253624	-0.00155063	0.00254679	0.00269432	-0.00789328
YLR043c	-0.0153058	-0.00502669	-0.00982515	-0.00848788	0.00277959	0.00237041	0.0223686
YLR044c	-0.0633735	0.0410279	0.0015947	0.0520615	-0.0428636	0.0481851	0.0110537
YLR045c	-0.00396238	0.00203807	-0.000361277	-0.00219493	0.000580895	-0.000340949	-0.00381931
YLR046C	-0.00924701	0.000727685	0.0150451	0.00429838	0.00153555	0.00219167	-0.00295883
YLR047C	-0.00397534	0.00112289	0.00401022	-0.00297697	-0.00147997	-0.0016516	-0.00564027
YLR048w	-0.0438787	0.060866	0.0692519	0.0374356	-0.00917227	0.0325356	-0.00208302
YLR049C	-0.00488677	0.00292981	0.00442363	-0.00198437	0.000416986	0.00271717	-0.00464204
YLR050C	-0.0101212	0.00432018	0.0154509	0.00958789	0.00223954	0.00153084	-0.00266968
YLR051C	-0.00714412	0.00642524	9.39888e-05	-0.0106739	0.00123007	0.00302769	-0.00333992
YLR052W	-0.00758463	0.00602263	0.0225638	0.000961259	0.0160503	0.00638304	-0.00915814
YLR053C	-0.0036607	-0.00225171	-0.00133544	-0.00345628	-0.00208467	0.00193145	-0.00388826
YLR054C	-0.00482197	0.00221565	0.020268	-0.000492092	0.0157882	0.00318678	-0.0046537
YLR055c	-0.00209916	-0.00230131	0.000186124	-0.00163734	0.000263546	-0.00116611	-0.00284709
YLR056w	-0.0297152	0.0291022	-0.00626059	-0.00688989	0.0170819	-0.0164609	-0.043435
YLR057W	-0.00414501	0.000212233	-0.00322723	-0.00317717	-0.00091551	-0.00124742	-0.00132657
YLR058c	-0.0479523	0.0293368	-0.0382895	0.0324677	0.0824498	-0.129203	-0.0292875
YLR059c	-0.00694094	-0.0027634	-0.00472488	-0.00894152	0.00265343	-0.0026658	0.000120597
YLR060w	-0.0175172	0.0157208	-0.00650751	-0.0100162	0.0177993	-0.00876324	-0.000145997
YLR061W	-0.0213725	0.0190932	-0.0286468	-0.0271739	-0.00421625	-0.00974416	0.00670488
YLR062C	-0.0502153	0.0509941	-0.0595725	-0.00650527	-0.00810709	-0.00191607	-0.0399002
YLR063W	-0.00514046	0.00170247	-0.00625676	-0.00870442	-0.00178999	0.00465596	-0.00202254
YLR064W	-0.0103587	-0.00729449	-0.00145137	0.00155988	0.0120242	-0.00251554	-0.00659928
YLR065C	-0.0106821	0.00347827	-0.00979997	-0.00661219	0.000675531	-0.00426872	0.00186614
YLR066W	-0.0117082	-0.00501345	-0.0217135	0.022033	0.0367011	-0.0531034	-0.0212754
YLR067c	-0.0022852	-0.00197419	-0.00183496	-0.00249112	0.00143755	0.000649633	0.002232
YLR068W	-0.00823959	0.0156003	0.0368127	-0.00046228	0.0324163	0.000149047	-0.0175878
YLR069c	-0.00667891	-0.00484611	-0.000645984	-0.00159144	4.32395e-05	0.00464375	0.00267835
YLR070C	-0.00329863	-0.00251146	0.000597252	-0.00235884	0.000430986	0.00388772	0.00317556
YLR071c	-0.00512698	0.000120335	-0.00344534	-0.00571791	0.00584011	-0.00141938	-0.0023305
YLR072W	-0.00575842	-0.00329352	0.00311115	0.00345903	-0.00248352	0.00545556	0.000889967
YLR073C	-0.00532408	0.00434525	-0.000893359	-0.00511063	0.000887444	0.00428844	-0.00773472
YLR074C	-0.00635168	0.00378294	0.00898323	-0.00253657	0.0112026	0.00404611	-0.00534166
YLR075w	-0.0454399	0.031073	-0.0295151	-0.00998255	0.000912328	-0.000478929	0.00855585
YLR076C	-0.0585996	0.0661997	0.051564	0.0510457	-0.0327859	0.0403785	0.0194035
YLR077W	-0.00453965	-0.00146309	-0.000925707	-0.000253099	0.00077822	0.0027452	-0.000949523
YLR078c	-0.00745229	0.000398345	0.0113763	0.00432124	-0.00157752	0.00532107	0.00256683
YLR079w	-0.00747168	-0.0103331	-0.00147401	-0.00128533	0.0078093	0.017914	-0.000248277
YLR080W	-0.00527011	-0.0143383	-0.0175395	0.0170259	0.0267197	-0.0344194	-0.0167771
YLR081w	-0.00533529	-0.00742135	-0.00140435	-0.00659243	-0.00363812	-0.0022808	0.0116253
YLR082C	-0.00539238	-0.00653141	-0.0162595	0.013151	0.0222804	-0.0341419	-0.0143892
YLR083c	-0.0209886	0.0162029	-0.0199673	-0.0186201	0.00294571	-0.0143249	0.0102391
YLR084C	-0.0119912	0.00364429	-0.0150902	-0.00775486	-0.00196744	-0.00402404	-0.0051443
YLR085C	-0.00470033	-0.00298077	-0.00290433	-0.00346277	0.0011588	-0.000832243	0.0020538
YLR086W	-0.00597426	-0.000189396	-0.00513514	-0.00182485	-9.63027e-05	0.000171187	0.000831932
YLR087C	-0.0213855	-0.00475207	-0.0167079	-0.0349913	-0.00269159	0.0151325	0.0301855
YLR088w	-0.00833958	0.00344074	-8.3457e-05	0.00198766	0.00520029	-0.0050331	-0.00273417
YLR089C	-0.0115516	-0.00346515	-0.00785301	-0.00688146	0.00907348	-0.0152138	0.000956822
