YIL032C	1031	890	483	540	697	686	509
YIL033C	7949	3462	5763	5956	5454	17132	5389
YIL034C	4964	6528	4638	4695	3633	3584	3373
YIL035C	5287	2461	3441	3690	3665	5554	1324
YIL036W	1765	2208	1498	1705	1471	1706	2042
YIL037C	1401	621	666	1117	1083	1331	574
YIL038C	7290	7995	4055	4985	3521	3859	2820
YIL039W	14597	7873	6601	8741	7686	7311	2987
YIL040W	2521	3146	2610	2240	2400	1308	1377
YIL041W	8430	3562	5912	9068	7444	6289	4181
YIL042C	779	773	689	378	688	890	652
YIL043C	10552	4931	9842	15394	10766	6224	3133
YIL044C	2903	2147	4234	1859	1184	1423	1398
YIL045W	8223	5501	4058	6634	4523	9865	5528
YIL046W	1383	1350	1512	777	943	1200	1065
YIL047C	3374	2542	6323	4164	3777	1362	1093
YIL048W	1312	2674	3780	2167	1390	1418	2234
YIL049W	2357	861	2002	2501	1734	1373	919
YIL050W	3218	5035	5010	3049	2621	4594	4536
YIL051C	25124	11442	18692	27880	14949	11154	7434
YIL052C	13935	10644	17336	7886	4490	2688	1995
YIL053W	22706	9452	11364	8720	7432	3926	1354
YIL054W	948	1058	778	688	876	969	602
YIL055C	3133	1414	1040	1537	1253	1668	927
YIL056W	2361	2994	1596	1182	1423	1156	1908
YIL057C	1330	931	895	1020	914	2461	3361
YIL058W	1423	1370	887	886	1166	1279	1215
YIL059C	2685	1150	1491	1223	1770	6179	9002
YIL060W	12706	12962	7012	7034	9545	5005	4294
YIL061C	1738	1283	1071	1110	1125	2972	1185
YIL062C	4234	4718	3737	3570	4502	4152	2984
YIL063C	3581	2338	2865	2513	2176	3723	2410
YIL064W	3045	2396	1655	1307	1371	985	1404
YIL065C	6928	4777	3225	4045	3215	3103	1416
YIL066C	7087	6189	5444	3548	2109	1969	1928
YIL067C	2207	1116	2521	2029	1219	1339	3181
YIL068C	5697	5250	4007	2567	2649	3370	2633
YIL069C	19705	9942	11414	12792	8207	3366	2781
YIL070C	2404	2008	3399	2184	1569	1916	2514
YIL071W	1733	1064	1390	1977	1254	2174	1531
YIL072W	1181	1035	965	758	703	894	857
YIL073C	5788	5013	4062	5592	3401	4874	3292
YIL074W	5953	5311	6046	3003	1733	1472	2320
YIL075C	19670	10702	14190	17864	9484	10878	7907
YIL076W	4352	3697	3986	2883	2615	3035	1607
YIL077C	1582	926	1321	1370	1437	4131	1928
YIL078W	21481	25676	12904	18566	11833	8706	8502
YIL079C	3786	2493	2571	2104	1786	1448	2366
YIL080W	1762	1987	973	1028	1233	1249	1132
YIL082W	3577	2293	2576	2404	2449	2258	4020
YIL083C	3275	4080	2326	2105	1898	1819	2213
YIL084C	1726	1075	1344	1804	1804	2120	4404
YIL085C	3781	4787	2940	2815	2627	2063	2086
YIL086C	3267	2720	1577	2225	2206	2696	6561
YIL087C	1360	2018	1492	2008	2218	5617	5398
YIL088C	5189	3837	5673	5182	6932	6625	14701
YIL089W	1082	1192	655	778	1018	1102	932
YIL090W	4476	5119	7366	4557	2099	1661	2202
YIL091C	4177	3333	4306	1708	1475	1109	1029
YIL092W	2154	23405	1834	1867	1107	1308	1008
YIL093C	1068	1210	1448	968	837	1588	1025
YIL094C	6575	3218	8781	8544	4302	1983	1838
YIL095W	2911	3022	2907	1821	1669	1273	1245
YIL096C	1996	1139	3382	1700	3551	737	715
YIL097W	768	908	870	588	733	1838	1873
YIL098C	1149	623	3864	1549	941	2233	1038
YIL099W	452	664	448	387	613	912	640
YIL100W	924	601	4579	2515	646	675	590
YIL101C	397	425	448	331	643	1460	1311
YIL102C	1040	1437	376	585	817	1134	11495
YIL103W	2298	3260	2160	1565	2011	822	1323
YIL104C	16678	11022	8160	11837	8581	8939	13379
YIL105C	15985	18936	11156	13427	11029	13644	15625
YIL106W	2980	2026	1961	1809	1780	1860	1840
YIL107C	978	1212	670	1059	1697	3014	2813
YIL108W	2521	1743	1617	1088	2520	3534	1331
YIL109C	3655	8104	4693	2202	6033	3321	1900
YIL110W	2634	2001	2814	1708	6200	1227	649
YIL111W	1295	1800	1075	1956	3310	6941	1932
YIL112W	7828	6395	3378	5308	7719	6181	3829
YIL113W	771	921	487	590	1050	3777	1709
YIL114C	1500	1115	4477	3078	609	1465	935
YIL115C	2174	1972	2105	1199	1463	1406	1275
YIL116W	1704	1387	7421	2042	885	1848	1430
YIL117C	1713	1575	1257	764	1040	2040	966
YIL118W	3492	1986	13705	3319	1418	1286	1023
YIL119C	1217	1295	1521	1067	1470	1485	1354
YIL120W	758	4021	3612	937	496	2633	1033
YIL121W	1629	1471	2783	1700	1799	2026	1662
YIL122W	633	462	497	434	490	2291	877
YIL123W	2981	4873	10188	2152	3848	2770	1496
YIL124W	2219	1695	8394	5903	1297	4243	3113
YIL125W	4520	5019	5162	2690	4644	8517	17237
YIL126W	1192	963	409	686	1942	1032	486
YIL127C	2384	2922	1949	1047	1219	1504	952
YIL128W	3645	3114	2534	2031	2442	1608	882
YIL129C	912	1526	712	700	911	1048	960
YIL130W	4419	2800	2432	2325	1821	1741	1207
YIL131C	1465	1905	1234	808	1373	1083	665
YIL132C	794	842	698	690	584	1516	698
YIL133C	13302	13967	6758	7052	7113	3589	2437
YIL134W	941	1285	1149	887	792	1344	614
YIL135C	1408	1951	804	548	1310	1462	648
YIL136W	466	922	747	452	1941	8977	2635
YIL137C	3604	3799	1894	1469	2808	2823	2430
YIL138C	2688	1676	4671	2568	934	2894	1383
YIL139C	1267	1025	1213	687	1265	1095	868
YIL140W	2395	1802	6947	2443	595	1344	1246
YIL141W	1145	1171	796	523	1144	787	733
YIL142W	2485	1898	8869	2690	659	1929	1436
YIL143C	1777	2006	2039	3606	1985	2653	1556
YIL144W	1473	572	2087	908	353	1475	1370
YIL145C	2769	2483	3236	1524	2723	2063	1180
YIL146C	1458	844	1607	862	558	1526	2327
YIL147C	1740	1741	1987	980	2714	1738	1297
YIL148W	7264	5011	9317	6960	1684	2645	1864
YIL149C	1551	1149	834	613	1516	1011	459
YIL150C	696	838	843	545	579	1259	580
YIL151C	1070	1578	656	756	1131	1157	5914
YIL152W	1490	1403	970	1121	1027	2340	1142
YIL153W	591	808	396	421	1028	896	518
YIL154C	1132	996	3296	738	1025	1094	565
YIL155C	845	1401	650	708	1158	1451	1012
YIL156W	1906	2196	1730	1604	1544	2461	1669
YIL157C	1580	1423	1049	1219	4031	4956	1451
YIL158W	1527	1641	1806	1190	1126	1744	911
YIL159W	1284	1377	680	632	1672	960	733
YIL160C	374	961	841	506	567	2785	1572
YIL161W	1063	1016	726	549	1689	2420	1213
YIL162W	2033	1986	9007	3539	790	8810	5857
YIL163C	995	789	572	545	1081	958	641
YIL164C	2327	1959	1948	1549	982	1899	1551
YIL165C	663	888	533	375	1779	1795	573
YIL166C	479	552	1656	618	378	1424	1558
YIL167W	761	634	493	490	852	1315	857
YIL168W	797	649	812	542	489	1073	837
YIL169C	3102	2468	1776	2057	4928	5877	2837
YIL170W	744	551	611	558	928	2506	2488
YIL171W	717	737	784	502	648	806	597
YIL172C	880	648	721	1029	1247	2611	731
YIL173W	2458	1794	1453	1087	1473	1145	889
YIL174W	977	929	497	461	607	1118	501
YIL175W	1760	1218	1016	627	2083	1376	771
YIL176C	5034	4002	3155	3056	3545	2984	2754
YIL177C	7564	9005	4372	3746	10742	6750	2937
YIR001C	1211	1297	1217	1018	965	1836	1376
YIR002C	1766	1588	1028	761	3662	2337	1262
YIR003W	696	1294	1638	711	1139	2150	1124
YIR004W	1625	1636	1382	724	4788	4318	1004
YIR005W	1037	770	748	996	1081	2703	607
YIR006C	12136	16835	7760	8042	4707	7105	6454
YIR007W	1323	818	916	1205	1023	2471	603
YIR008C	1089	1498	1242	800	1082	1264	932
YIR009W	1660	840	727	1407	1342	1675	471
YIR010W	923	829	1786	533	522	1015	747
YIR011C	1027	693	1036	868	1827	2601	519
YIR012W	3093	2708	6960	1586	798	798	906
YIR013C	1162	607	453	809	946	1209	490
YIR014W	786	766	811	539	552	848	800
YIR015W	2142	1328	957	1445	1949	1538	733
YIR016W	653	848	1498	646	768	1536	1363
YIR017C	954	605	426	567	916	2208	685
YIR018W	739	794	1137	538	519	885	976
YIR019C	1647	824	604	1143	1205	1093	605
YIR020C	1039	1279	871	742	783	970	862
YIR021W	1969	1147	1721	1472	1846	2490	498
YIR022W	2504	3470	2735	2365	2772	2247	1727
YIR023W	5150	2357	2117	2716	2179	3230	975
YIR024C	567	1004	772	658	639	1412	1086
YIR025W	854	637	695	726	599	2064	617
YIR026C	1129	2366	1897	848	784	1184	1058
YIR027C	707	916	907	738	584	3018	927
YIR028W	1658	871	508	420	506	1043	739
YIR029W	500	1990	905	633	589	2566	852
YIR030C	651	1046	780	665	610	1342	1062
YIR031C	754	841	2331	964	725	2803	1129
YIR032C	1302	1798	877	1280	1359	1353	1121
YIR033W	4554	1976	2672	3379	2937	1861	1149
YIR034C	2748	1878	4442	1275	787	1876	1797
YIR035C	2534	1510	2871	3384	2679	2477	1394
YIR036C	1208	1746	2777	795	1418	2584	1420
YIR037W	6162	2416	6951	7870	6828	6364	3984
YIR038C	2201	2109	4513	2136	1797	4947	5223
YIR039C	677	339	866	1196	1106	3416	2343
YIR040C	1593	1021	1465	835	678	594	559
YIR041W	3477	1740	1966	2813	1810	1876	1374
YIR042C	819	605	879	501	506	775	564
YIR043C	4827	1975	8815	11264	4179	5212	3434
YIR044C	3923	3792	3537	3163	2131	3095	2865
YJL001W	6832	3994	4753	4648	4782	7281	2370
YJL002C	9350	12071	8652	8810	7648	3600	3669
YJL003W	2164	1158	1264	1340	1793	2774	2147
YJL004C	1752	3182	2573	1903	1809	1538	1794
YJL005W	8408	5571	2339	5770	4770	6842	4219
YJL006C	1441	1784	1119	1171	1175	1092	908
YJL007C	884	721	412	494	550	1251	502
YJL008C	2969	6129	4665	2399	2756	1928	1799
YJL009W	3798	2555	3978	2266	3823	3411	1902
YJL010C	2726	3662	1858	1249	1291	792	807
YJL011C	1599	954	1233	1025	1162	1356	6585
YJL012C	6782	8547	3756	3947	3668	2700	1937
YJL013C	3222	2026	2027	3170	1963	1513	1505
YJL014W	4825	4017	9153	2736	1329	1233	1675
YJL015C	1452	723	2155	2527	959	1595	2302
YJL016W	1719	1296	1926	987	944	1266	1942
YJL017W	1332	10315	2122	1984	918	1634	2266
YJL018W	1414	1079	1113	703	716	666	861
YJL019W	1839	2079	1910	2021	1060	1562	1601
YJL020C	3400	3122	3356	1846	2479	3410	2616
YJL021C	1062	3480	2457	1798	1057	2474	1457
YJL022W	1143	876	877	618	822	912	924
YJL023C	920	2851	1359	1186	587	1811	1152
YJL024C	2256	1917	1828	1064	1111	2437	1466
YJL025W	4535	4235	2608	3051	2291	3752	10419
YJL026W	4742	8657	7388	4807	5375	3806	5051
YJL027C	647	1219	269	393	532	879	10166
YJL028W	1894	2296	1020	1276	1461	1912	1338
YJL029C	2260	1633	1564	1140	1754	1543	18655
YJL030W	2406	3163	1729	2065	2119	2140	1543
YJL031C	1264	948	1469	1144	1247	3124	12582
YJL032W	1373	1702	1110	912	1337	1694	1243
YJL033W	2921	2550	3656	1516	3663	2090	2217
YJL034W	11094	15527	7300	8021	8161	7215	10207
YJL035C	991	906	970	853	622	2124	818
YJL036W	842	1495	1001	805	934	2021	1873
YJL037W	587	475	1188	539	3597	1080	741
YJL038C	645	647	983	497	601	963	959
YJL039C	4708	2810	8182	4660	3939	1589	1963
YJL041W	4229	3262	4217	1682	2015	1872	1848
YJL042W	4358	2776	5540	4242	3012	3799	3506
YJL043W	670	641	547	333	649	800	655
YJL044C	4639	1714	9340	4404	1879	2818	2491
YJL045W	619	687	883	421	639	1297	3366
YJL046W	583	556	6015	2220	478	1747	1243
YJL047C	1970	1444	1829	867	1002	1324	1321
YJL048C	679	642	9707	1224	460	2282	2161
YJL049W	1729	1150	1583	1004	896	1264	1398
YJL050W	9000	5842	4115	3341	3663	2878	1714
YJL051W	1792	2592	1769	1593	1401	1704	1643
YJL052W	32340	26450	22373	30304	29806	35219	12779
YJL053W	1488	1890	1438	1461	1320	2076	1956
YJL054W	2923	2096	1975	2015	4873	3243	1339
YJL055W	2123	2567	2013	1781	2760	3191	1869
YJL056C	1496	1310	802	605	6595	982	603
YJL057C	2338	3839	2086	2524	2322	6207	3408
YJL058C	1419	1612	1460	1380	5592	1860	1138
YJL059W	905	1467	1471	1041	1321	1590	1624
YJL060W	1369	1945	2596	1608	3943	2506	1433
YJL061W	2106	2472	1625	1221	1975	1658	996
YJL062W	6627	4895	13794	7911	3143	4299	3746
YJL063C	901	890	1094	516	1195	1212	650
YJL064W	2416	1924	2157	2100	1215	1821	1429
YJL065C	2933	2032	1821	1189	1875	2484	1482
YJL066C	3227	2372	2359	3205	1350	3561	3652
YJL067W	814	751	606	509	1101	2783	1967
YJL068C	3137	2374	6173	4231	1870	3828	4170
YJL069C	3697	2560	3244	1168	1403	1207	1061
YJL070C	3243	3151	2528	3084	1779	2228	2083
YJL071W	5154	1192	1292	730	926	1206	937
YJL072C	1267	960	2471	1241	541	1423	3606
YJL073W	1737	1507	1451	1041	1463	1091	865
YJL074C	2196	2341	4349	1670	7407	1808	910
YJL075C	1922	2044	1347	1055	1786	1443	1165
YJL076W	3911	3684	3084	2376	3034	1977	1291
YJL077C	1323	2093	1086	935	1742	1637	1367
YJL078C	3479	5531	7086	3000	3717	2812	1674
YJL079C	1418	2283	2025	1740	4676	4880	2631
YJL080C	14772	12596	7137	8624	6700	4718	2574
YJL081C	1626	2086	1661	1138	1941	2181	1452
YJL082W	1636	1890	1359	1177	1186	2237	1333
YJL083W	843	1145	604	436	854	1573	906
YJL084C	1694	1813	1449	1098	1232	1608	1353
YJL085W	1346	1636	971	1017	1686	1532	1123
YJL086C	1302	962	837	776	696	1324	753
YJL087C	1912	1823	1450	947	1735	1431	774
YJL088W	993	663	797	740	513	800	3133
YJL089W	395	491	330	281	860	1292	4353
YJL090C	1637	987	1590	1165	604	895	1106
YJL091C	3315	3035	3267	3059	4285	4389	2055
YJL092W	2363	1549	3188	2502	1091	976	971
YJL093C	3401	2682	2809	2161	3403	3564	2385
YJL094C	2230	1443	3930	2597	854	1740	2363
YJL095W	1698	1353	1081	796	1559	882	751
YJL096W	1240	1194	4023	1741	648	2104	1333
YJL097W	4078	2872	3268	3740	5845	7274	1605
YJL098W	2805	2149	1908	4065	1505	666	3922
YJL099W	1412	1468	886	825	1816	2673	1044
YJL100W	859	1135	767	1016	860	1825	976
YJL101C	3124	3676	1491	1174	2814	3801	1416
YJL102W	751	802	544	696	896	1481	1328
YJL103C	728	882	492	565	1808	4010	2503
YJL104W	2292	2938	2106	1769	2313	2473	1155
YJL105W	1116	887	865	721	1853	1540	819
YJL106W	716	753	667	634	516	1172	639
YJL107C	878	957	497	501	1306	1297	627
YJL108C	679	982	786	764	495	1701	773
YJL109C	10156	10440	5288	3238	8140	1939	1645
YJL110C	2042	1199	2742	1669	750	926	940
YJL111W	6651	4477	3727	3199	5574	3274	1189
YJL112W	847	881	2707	1167	503	1587	2048
YJL113W	1674	2841	1392	1203	1341	2153	824
YJL114W	828	490	603	1289	1908	1715	574
YJL115W	1283	983	1589	788	631	928	672
YJL116C	1113	507	774	1127	1970	2679	949
YJL117W	5545	3586	10532	2777	1099	1635	1917
YJL118W	1234	788	724	1124	1156	765	570
YJL119C	1148	1088	1335	695	636	790	615
YJL120W	2793	1111	1205	2379	3330	2126	785
YJL121C	4051	3336	12248	3770	1550	1876	2121
YJL122W	3981	3797	3108	1515	1786	813	553
YJL123C	4961	5053	2953	2463	9307	10238	2588
YJL124C	4163	4054	3723	2675	3549	3217	1575
YJL125C	2006	1681	1376	613	2893	2081	708
YJL126W	1547	822	1206	1214	1414	2990	644
YJL127C	1082	1400	819	896	1063	928	706
YJL128C	2189	1193	2041	1895	1694	3067	943
YJL129C	2174	2579	1578	1532	1530	1373	1212
YJL130C	21864	14829	9754	14398	11411	10740	8024
YJL131C	440	1441	981	764	822	1600	1588
YJL132W	1381	902	956	1541	1224	2968	1422
YJL133W	2850	3991	3188	1914	1722	1248	2050
YJL134W	3120	1064	2566	3357	3365	2305	638
YJL135W	960	774	1075	618	542	638	738
YJL136C	15037	5080	10552	16046	9294	5240	1423
YJL137C	1130	951	1719	1088	480	1162	3149
YJL138C	25648	9358	21577	25808	15220	9306	3251
YJL139C	1613	1477	3403	1356	689	897	1044
YJL140W	4678	1703	3742	5554	4498	5540	1799
YJL141C	1421	2546	2884	2232	771	3218	4388
YJL142C	3178	995	3925	4238	3078	5389	2673
YJL143W	4419	3634	5927	3171	2189	2119	2087
YJL144W	1657	698	1662	1356	1455	6279	2281
YJL145W	5509	3978	5116	2953	1959	2518	2691
YJL146W	2374	1148	1541	1748	1897	2568	956
YJL147C	780	1388	902	737	855	995	797
YJL148W	4872	2464	4250	2847	2543	1798	683
YJL149W	914	1882	1397	812	771	1283	1539
YJL150W	1860	958	710	905	1255	1579	630
YJL151C	2149	4548	3236	1575	5357	5689	3273
YJL152W	3777	2202	4564	2880	9054	8429	3024
YJL153C	458	1194	803	538	561	1984	1945
YJL154C	6283	3652	3667	4133	4488	4050	1425
YJL155C	541	1115	886	793	881	1879	2086
YJL156C	1637	1237	1785	1394	1556	2201	1385
YJL157C	4196	5586	2733	3070	3139	1214	1075
YJL158C	20481	7226	14585	17060	12765	7823	3720
YJL159W	12294	11181	10180	9002	6971	9189	10170
YJL160C	3174	1294	1481	2559	2026	1841	865
YJL161W	1718	1267	1309	1168	1181	3369	3496
YJL162C	942	529	1368	927	600	1846	801
YJL163C	1935	1371	1294	1146	1326	2031	2473
YJL164C	920	499	943	2435	1318	3620	1896
YJL165C	2681	2261	3798	1957	949	1799	3168
YJL166W	3547	1194	3839	4751	3382	7413	3270
YJL167W	4004	3044	7841	2959	1163	1703	2188
YJL168C	2220	1652	2504	2358	1217	1789	842
YJL169W	1327	1144	1841	1104	633	744	803
YJL170C	1174	851	967	1021	1480	3749	8304
YJL171C	2225	4272	3094	4188	3749	3541	2234
YJL172W	2402	1751	3755	3223	4622	3132	4443
YJL173C	3129	3610	2394	2061	2319	1271	1265
YJL174W	7147	3826	4865	4015	4644	3323	10026
YJL175W	763	1012	524	444	701	644	478
YJL176C	7150	1454	1889	1139	1150	2509	8648
YJL177W	19561	26942	12849	11336	8944	3540	3105
YJL178C	3443	2456	3464	1980	3517	2497	10114
YJL179W	1845	2454	1518	1200	1637	1242	1026
YJL180C	1990	1865	1568	1359	1922	2012	9849
YJL181W	1363	1499	707	818	1057	962	736
YJL182C	917	9866	463	626	594	698	457
YJL183W	7323	6249	7825	3987	2740	1464	1416
YJL184W	1707	1972	2215	1202	1534	1845	865
YJL185C	1258	1073	1258	1022	952	1555	3115
YJL186W	6366	3763	8071	6305	3032	3007	2818
YJL187C	2063	1435	2134	1157	887	793	905
YJL188C	12441	16556	10771	11745	4961	3632	2016
YJL189W	5127	3662	3102	2608	2528	1349	910
YJL190C	33776	17241	34953	38084	20453	11317	5935
YJL191W	5954	9701	7421	5423	2191	2988	1991
YJL192C	7541	3177	11428	9357	4053	4206	2394
YJL193W	2896	2325	2880	1711	1429	1182	793
YJL194W	2503	1597	957	870	1074	857	518
YJL195C	2010	2000	640	633	797	610	879
YJL196C	7112	4427	7819	7418	8419	4604	2264
YJL197W	2022	3013	1446	1472	1784	1227	891
YJL198W	3480	2794	3855	2027	2275	1580	1125
YJL199C	1354	1706	1208	989	1817	2189	1239
YJL200C	1774	2576	3530	1427	1574	1764	971
YJL201W	1696	2069	1445	1133	1368	1223	1289
YJL202C	6363	3778	2995	3496	3146	3290	1890
YJL203W	2182	2812	1435	1439	1726	1825	1358
YJL204C	2479	1632	1531	1411	1689	1845	683
YJL206C	1596	2116	1103	1032	1794	1898	1414
YJL206C-A	1368	660	5436	1139	713	1048	925
YJL207C	1620	1977	1483	1123	882	1236	833
YJL208C	1700	961	5781	2861	815	1777	993
YJL209W	1540	1279	1203	1278	950	883	653
YJL210W	2342	1344	6785	4402	1609	2504	2181
YJL211C	1572	1580	1472	1319	1433	1397	1411
YJL212C	3624	1484	14409	1556	578	1802	1061
YJL213W	2369	1952	1897	1562	1578	1602	1200
YJL214W	3072	2206	2528	5030	1433	2327	2857
YJL215C	1149	980	539	549	837	873	536
YJL216C	507	344	875	539	391	1515	732
YJL217W	4887	3355	2372	1949	2532	4551	1614
YJL218W	774	681	515	522	1365	1493	494
YJL219W	1154	1241	600	773	813	1197	872
YJL220W	2007	1597	867	1205	6723	1616	829
YJL221C	927	1139	469	486	1003	1794	1120
YJL222W	2731	2581	1730	2334	7285	1582	1236
YJL223C	3652	4971	2434	1691	3312	3114	2250
YJL225C	12845	11279	7829	6764	11519	5734	3893
YJR001W	4412	6423	5044	4066	4586	3122	2626
YJR002W	3758	2804	1589	2230	4226	2506	1539
YJR003C	4047	4963	2687	2227	2232	1514	1491
YJR004C	2157	1410	1690	1061	12665	1074	1110
YJR005W	2373	2578	1205	1363	1907	2466	1888
YJR006W	798	792	2576	1273	462	2565	1309
YJR007W	7560	4790	5672	3556	2097	2116	1722
YJR008W	703	675	1227	923	366	4111	3142
YJR009C	24332	22475	19769	21323	22581	19493	15590
YJR010C-A	2091	1282	1982	1706	955	1914	1060
YJR010W	1905	1436	1798	1341	1065	1321	825
YJR011C	1726	351	1304	786	511	1220	662
YJR012C	1188	1012	861	755	1596	1354	850
YJR013W	3820	2642	5397	3534	1867	2961	2255
YJR014W	7930	6414	6216	5053	5744	10232	4663
YJR015W	2469	1642	11174	3560	567	2544	1619
YJR016C	11448	9045	8280	5758	6689	4097	2331
YJR017C	758	1222	976	618	1656	1589	731
YJR018W	786	974	505	389	1325	1030	520
YJR019C	873	1364	1543	676	11411	2330	1296
YJR020W	906	1577	873	546	2035	2911	1401
YJR021C	485	691	521	389	19729	1178	462
YJR022W	937	947	497	496	1141	1646	685
YJR023C	2626	1917	1727	1864	18446	2126	1170
YJR024C	2961	4649	2353	1733	3313	2231	1228
YJR025C	16628	13505	7225	10984	15569	6289	5125
YJR026W	20709	26162	18046	21389	15727	15683	15991
YJR027W	39707	38052	31699	40030	33093	24546	19094
YJR028W	20838	24837	17111	18105	19386	19550	14878
YJR029W	24944	18750	22218	18917	7267	7888	8571
YJR030C	1778	1483	1015	881	1730	1270	633
YJR031C	3984	2716	10279	4040	1311	2166	1831
YJR032W	2125	1371	1611	1467	2013	1376	630
YJR033C	2571	1733	7388	2616	1088	1905	1752
YJR034W	1006	832	703	924	2341	3897	984
YJR035W	1971	1276	6684	1919	827	1626	1277
YJR036C	664	491	460	667	1127	2036	697
YJR037W	1921	1357	3599	1925	1009	1569	1463
YJR038C	1829	1803	910	1052	4373	2980	1372
YJR039W	1193	906	1700	1194	569	1880	1758
YJR040W	3249	2267	1812	1983	3590	2029	863
YJR041C	4049	3014	2717	2066	2095	990	762
YJR042W	1789	2197	935	1024	1756	1331	845
YJR043C	1604	1444	1350	1032	1375	829	356
YJR044C	2522	2521	1881	2113	5358	4520	1521
YJR045C	13154	15266	10456	11607	11588	11607	11192
YJR046W	2643	2231	1148	976	3091	3188	1846
YJR047C	22169	19631	14559	14028	17304	7899	5390
YJR048W	2353	2036	1329	1388	4979	7889	3893
YJR049C	2578	2770	2138	2280	2046	2130	2144
YJR050W	2062	2501	1576	1677	4851	9496	2740
YJR051W	1045	1486	1953	1404	1854	2399	1680
YJR052W	1417	1316	809	814	2936	5172	1032
YJR053W	1347	605	665	1399	2166	1053	408
YJR054W	2956	2179	2962	1590	876	807	769
YJR055W	1608	642	916	1436	1834	1421	532
YJR056C	1132	986	1412	693	673	1204	1084
YJR057W	2464	850	1663	3977	4076	2072	653
YJR058C	3103	2372	3248	1900	1667	1792	2019
YJR059W	2507	1028	1367	3332	3489	4043	1299
YJR060W	2205	1792	2454	1355	932	777	1007
YJR061W	2510	1049	1719	3377	2925	2114	1060
YJR062C	1932	1988	2605	1858	1081	1617	1753
YJR063W	4277	1218	2523	3277	2757	1610	429
YJR064W	7990	6634	10700	5900	2745	2455	1895
YJR065C	8754	4330	6136	5316	8480	14591	3023
YJR066W	6207	7178	2893	5500	4753	5867	4977
YJR067C	1755	924	1297	1296	1731	2301	650
YJR068W	1093	3829	1900	1276	5424	1494	1219
YJR069C	3096	1396	2228	1984	2686	2382	709
YJR070C	3495	5607	4266	2332	7133	1491	1343
YJR071W	7244	2986	3484	3655	4018	2402	848
YJR072C	1111	2620	2162	1055	4851	1658	1444
YJR073C	3473	1841	4727	5094	8283	14284	7086
YJR074W	1371	2100	1325	1058	1892	1457	1176
YJR075W	5406	2653	4045	3422	4948	3384	1536
YJR076C	3251	4368	2957	2529	2618	1850	1582
YJR077C	9790	3894	11007	13965	17026	9647	8747
YJR078W	378	386	291	298	532	708	464
YJR079W	2378	850	1858	3092	3143	4332	1891
YJR080C	1278	1170	2728	1449	538	1708	2370
YJR082C	1881	637	1341	1911	1859	2205	1005
YJR083C	692	716	1288	700	443	911	815
YJR084W	894	493	1319	1040	873	3016	917
YJR085C	5649	5115	7473	5886	3632	4589	5386
YJR086W	12674	3357	15435	15459	7098	7870	3988
YJR087W	3341	2439	5010	2696	1358	1711	1927
YJR088C	2081	846	2591	1789	1516	2645	965
YJR089W	1623	1343	1402	864	742	863	839
YJR090C	3872	2322	1520	2549	2082	2871	1813
YJR091C	2352	3646	1887	1544	1648	1741	2258
YJR092W	2385	1843	1191	1477	1783	1765	580
YJR093C	926	1545	972	786	715	1432	1229
YJR094C	840	722	825	697	595	1927	701
YJR095W	445	641	1225	438	610	1639	10980
YJR096W	1272	2630	1136	1558	2907	10321	2669
YJR097W	1071	1465	886	601	704	1096	3281
YJR098C	582	547	657	640	597	1927	1100
YJR099W	1329	1635	1220	1311	1513	1625	1283
YJR100C	1505	977	1313	1429	1898	2610	2721
YJR101W	4508	5928	2967	3921	3648	3102	2913
YJR102C	1286	606	1304	1563	928	2294	910
YJR103W	5171	4174	4755	2981	1944	3915	5015
YJR104C	12084	4302	14808	17111	9689	17313	8063
YJR105W	8671	8021	18767	6172	2525	1917	2678
YJR106W	1415	700	2415	2448	1061	2420	1950
YJR107W	911	1045	2369	906	465	908	1298
YJR108W	728	957	481	744	661	1407	737
YJR109C	4327	3031	2796	1424	672	760	2818
YJR110W	656	11553	1473	1252	606	1726	1066
YJR111C	2093	1255	1942	802	565	838	811
YJR112W	935	2261	1584	820	595	1122	526
YJR113C	784	791	1081	652	1164	953	734
YJR114W	1284	881	850	760	1684	1636	8331
YJR115W	14247	18553	11619	16912	11240	9160	18627
YJR116W	1772	1469	1868	1289	1359	2051	8217
YJR117W	3292	5835	4606	3287	3004	2518	4142
YJR118C	1954	3461	2567	1890	2319	2163	5480
YJR119C	729	1190	734	1209	738	994	943
YJR120W	1912	2854	764	1173	1164	1639	763
YJR121W	17920	24205	14610	17951	15702	23652	32705
YJR122W	644	1353	1061	937	655	2120	1361
YJR123W	25882	29651	17475	17298	15534	5792	3761
YJR124C	1965	2184	3433	1601	1380	1677	888
YJR125C	2426	2936	1511	1980	2428	3688	2286
YJR126C	3167	9826	4065	2999	1964	2206	1734
YJR127C	1983	2016	2007	1489	1424	6891	2293
YJR128W	769	3915	4279	603	593	1037	480
YJR129C	555	617	1046	467	456	737	723
YJR130C	619	528	3775	1315	1671	2316	1432
YJR131W	1490	1324	2034	1068	747	1028	1167
YJR132W	2054	1172	9122	2446	735	1672	1036
YJR133W	1971	1568	2602	1375	1030	1264	1310
YJR134C	1105	666	7078	1920	686	1837	1218
YJR135C	596	609	953	486	521	681	764
YJR136C	912	518	5131	1810	406	1282	808
YJR137C	3746	3379	2826	1902	1759	2383	1997
YJR138W	1352	853	641	899	1142	1228	730
YJR139C	9095	13126	7814	9285	6603	6439	3989
YJR140C	1782	1542	983	1162	1353	1097	518
